drug_A,drug_B,DDI
DB01203,DB12598,36
DB00612,DB01399,36
DB00521,DB09216,36
DB01297,DB01009,36
DB00421,DB01628,36
DB01210,DB00768,36
DB00852,DB01151,36
DB00612,DB01009,36
DB01214,DB09216,36
DB01214,DB09215,36
DB00598,DB01600,36
DB00195,DB06725,36
DB01210,DB08439,36
DB01275,DB01600,36
DB04846,DB02709,36
DB00765,DB01392,36
DB00722,DB11079,36
DB00384,DB00500,36
DB01267,DB08918,36
DB01186,DB00344,36
DB09220,DB00422,36
DB01200,DB01242,36
DB00335,DB01401,36
DB00594,DB01009,36
DB00594,DB00500,36
DB08808,DB01009,36
DB00195,DB04743,36
DB01136,DB01050,36
DB01210,DB13783,36
DB01297,DB09216,36
DB01267,DB00458,36
DB01203,DB00554,36
DB00866,DB01097,36
DB01267,DB00924,36
DB00598,DB06737,36
DB01580,DB01628,36
DB00960,DB00870,36
DB01295,DB00573,36
DB00421,DB04951,36
DB01297,DB00945,36
DB00489,DB06737,36
DB00226,DB00422,36
DB01295,DB00179,36
DB01295,DB06802,36
DB04846,DB01600,36
DB00195,DB01600,36
DB01203,DB00749,36
DB04861,DB00469,36
DB04861,DB00465,36
DB04861,DB00461,36
DB00187,DB00784,36
DB00335,DB00963,36
DB01203,DB00586,36
DB01275,DB06737,36
DB00187,DB00788,36
DB00335,DB00821,36
DB09204,DB00795,36
DB00217,DB00321,36
DB01359,DB00870,36
DB01210,DB00972,36
DB01210,DB01401,36
DB01267,DB00321,36
DB01210,DB00573,36
DB01018,DB00321,36
DB01214,DB02709,36
DB00865,DB01151,36
DB00217,DB00924,36
DB01018,DB00543,36
DB04861,DB00861,36
DB01203,DB09218,36
DB01275,DB04951,36
DB00866,DB00939,36
DB00866,DB00688,36
DB00264,DB00795,36
DB00866,DB00936,36
DB00722,DB00422,36
DB01197,DB00936,36
DB01577,DB01151,36
DB00489,DB01009,36
DB00335,DB00210,36
DB01203,DB06196,36
DB01018,DB00924,36
DB01275,DB04743,36
DB01203,DB13167,36
DB00373,DB01628,36
DB00722,DB01392,36
DB00697,DB00726,36
DB00217,DB00458,36
DB01186,DB00370,36
DB08807,DB00573,36
DB08807,DB13783,36
DB01136,DB00461,36
DB01197,DB11079,36
DB01136,DB00465,36
DB01136,DB00469,36
DB08807,DB00712,36
DB00866,DB06196,36
DB00866,DB00337,36
DB01136,DB01024,36
DB00384,DB01009,36
DB00598,DB00945,36
DB08807,DB01024,36
DB00866,DB03585,36
DB00598,DB06725,36
DB00335,DB01097,36
DB01203,DB00821,36
DB00866,DB06739,36
DB00866,DB06736,36
DB08807,DB13167,36
DB01197,DB09543,36
DB00187,DB00465,36
DB08808,DB04743,36
DB00187,DB00461,36
DB00187,DB00469,36
DB01580,DB06737,36
DB01203,DB09084,36
DB00384,DB01397,36
DB01340,DB00945,36
DB00384,DB01399,36
DB01186,DB09289,36
DB04846,DB00945,36
DB01295,DB00328,36
DB04846,DB06725,36
DB00484,DB00422,36
DB01580,DB00870,36
DB00178,DB00945,36
DB01214,DB04743,36
DB00700,DB00795,36
DB00866,DB09084,36
DB00264,DB00945,36
DB00633,DB09167,36
DB00571,DB01628,36
DB01295,DB01435,36
DB01580,DB02709,36
DB01090,DB00422,36
DB08807,DB00814,36
DB08807,DB00812,36
DB00187,DB00688,36
DB06694,DB09167,36
DB01210,DB00963,36
DB01359,DB01009,36
DB00187,DB00939,36
DB01275,DB08981,36
DB04861,DB01435,36
DB01295,DB01050,36
DB00881,DB00945,36
DB00187,DB00244,36
DB01136,DB00861,36
DB00880,DB00422,36
DB00598,DB00870,36
DB04861,DB00328,36
DB01577,DB00726,36
DB08807,DB06739,36
DB04861,DB00749,36
DB04861,DB00744,36
DB09204,DB09216,36
DB08807,DB06736,36
DB00866,DB08880,36
DB01210,DB03585,36
DB01136,DB09212,36
DB00187,DB01250,36
DB01210,DB00749,36
DB00421,DB01600,36
DB01210,DB00744,36
DB01297,DB00795,36
DB06694,DB06700,36
DB01136,DB09218,36
DB01210,DB00586,36
DB00700,DB09215,36
DB08807,DB00482,36
DB00866,DB00586,36
DB00449,DB09289,36
DB00335,DB00688,36
DB01186,DB09167,36
DB00598,DB01628,36
DB01186,DB01142,36
DB00542,DB00945,36
DB00384,DB04951,36
DB00571,DB09215,36
DB00571,DB09216,36
DB00960,DB00795,36
DB01186,DB08918,36
DB04861,DB08991,36
DB00866,DB13167,36
DB01580,DB01397,36
DB01136,DB00210,36
DB01580,DB01399,36
DB00866,DB00328,36
DB01136,DB00328,36
DB00866,DB12598,36
DB01275,DB00500,36
DB01203,DB00744,36
DB08807,DB09288,36
DB00866,DB06802,36
DB01136,DB06736,36
DB01275,DB00870,36
DB01136,DB06739,36
DB00960,DB09216,36
DB00960,DB09215,36
DB00727,DB06237,37
DB00883,DB06267,37
DB06154,DB06267,37
DB01613,DB00820,37
DB01020,DB00820,37
DB01613,DB06267,37
DB01612,DB00203,37
DB01612,DB06237,37
DB00727,DB00203,37
DB01612,DB00862,37
DB00727,DB00862,37
DB00883,DB00820,37
DB00727,DB00898,37
DB06154,DB00820,37
DB01020,DB06267,37
DB09300,DB09290,38
DB00454,DB09290,38
DB01116,DB09290,38
DB01337,DB09290,38
DB00809,DB09290,38
DB00813,DB09290,38
DB00657,DB09290,38
DB00497,DB09290,38
DB00517,DB09290,38
DB00732,DB09290,38
DB08897,DB09290,38
DB00836,DB09290,38
DB01209,DB09290,38
DB01036,DB09272,38
DB01339,DB09290,38
DB00804,DB09290,38
DB00967,DB09290,38
DB00802,DB09290,38
DB00318,DB09290,38
DB01062,DB09290,38
DB00483,DB09272,38
DB00647,DB09290,38
DB00462,DB09272,38
DB00979,DB09290,38
DB01192,DB09290,38
DB00899,DB09290,38
DB00340,DB09290,38
DB00810,DB09290,38
DB00327,DB09290,38
DB00908,DB09290,38
DB01173,DB09290,38
DB00219,DB09290,38
DB00392,DB09290,38
DB00496,DB09272,38
DB01466,DB09290,38
DB00332,DB09290,38
DB01591,DB09272,38
DB00708,DB09290,38
DB06738,DB09290,38
DB00652,DB09272,38
DB11315,DB09290,38
DB00193,DB09272,38
DB00921,DB09290,38
DB00209,DB09290,38
DB00387,DB09290,38
DB00245,DB09290,38
DB11609,DB09290,38
DB00854,DB09272,38
DB00611,DB09290,38
DB01551,DB09290,38
DB12278,DB09290,38
DB09076,DB09290,38
DB00572,DB09290,38
DB00376,DB09290,38
DB00295,DB09290,38
DB01081,DB09272,38
DB00940,DB09272,38
DB01090,DB09272,38
DB00670,DB09272,38
DB01409,DB09290,38
DB01199,DB09290,38
DB06702,DB09272,38
DB00424,DB09290,38
DB00956,DB09290,38
DB01227,DB09290,38
DB00333,DB09272,38
DB00844,DB09290,38
DB00747,DB09290,38
DB01452,DB09290,38
DB06204,DB09272,38
DB00986,DB09272,38
DB01338,DB09290,38
DB00782,DB09290,38
DB01433,DB09290,38
DB01245,DB00479,39
DB00728,DB00479,39
DB00483,DB06810,39
DB01226,DB00694,39
DB00728,DB00694,39
DB13450,DB00479,39
DB01199,DB00479,39
DB01339,DB00479,39
DB00483,DB00684,39
DB00483,DB01578,39
DB00483,DB01172,39
DB00483,DB01177,39
DB00732,DB00694,39
DB01336,DB00694,39
DB00732,DB00479,39
DB00483,DB00452,39
DB00565,DB00694,39
DB01337,DB00479,39
DB00483,DB01082,39
DB13450,DB00694,39
DB00202,DB00694,39
DB00483,DB00385,39
DB11156,DB00479,39
DB01199,DB00694,39
DB01338,DB00479,39
DB00483,DB00428,39
DB00483,DB01421,39
DB01336,DB00479,39
DB01337,DB00694,39
DB00483,DB06696,39
DB00483,DB00798,39
DB00483,DB00919,39
DB01226,DB00479,39
DB11156,DB00694,39
DB01135,DB00479,39
DB00483,DB03615,39
DB00202,DB00479,39
DB00483,DB06263,39
DB01245,DB00694,39
DB01338,DB00694,39
DB01339,DB00694,39
DB00483,DB00997,39
DB00483,DB00445,39
DB00483,DB00955,39
DB00565,DB00479,39
DB01135,DB00694,39
DB00614,DB00454,40
DB09245,DB00454,40
DB01171,DB00454,40
DB00252,DB01327,42
DB01320,DB01327,42
DB01120,DB01032,42
DB01016,DB01032,42
DB09245,DB00289,43
DB01171,DB00289,43
DB00614,DB00289,43
DB08824,DB01149,44
DB08824,DB00476,44
DB08824,DB01576,44
DB08824,DB00490,44
DB08824,DB01104,44
DB08824,DB09352,44
DB01359,DB06709,45
DB00373,DB06709,45
DB00264,DB06709,45
DB09204,DB06709,45
DB00960,DB06709,45
DB01580,DB06709,45
DB00598,DB06709,45
DB01297,DB06709,45
DB00521,DB06709,45
DB01193,DB06709,45
DB00612,DB06709,45
DB08808,DB06709,45
DB00195,DB06709,45
DB00571,DB06709,45
DB01214,DB06709,45
DB00489,DB06709,45
DB04846,DB06709,45
DB01591,DB01243,46
DB00490,DB00582,46
DB01060,DB00622,46
DB00153,DB00257,46
DB06738,DB01241,46
DB01023,DB01232,46
DB00590,DB09120,46
DB01131,DB00619,46
DB00850,DB01263,46
DB06217,DB01151,46
DB00490,DB01188,46
DB01559,DB00715,46
DB06204,DB00678,46
DB11613,DB01149,46
DB00661,DB01149,46
DB01151,DB01156,46
DB06739,DB00619,46
DB00829,DB01171,46
DB00528,DB00270,46
DB01085,DB00196,46
DB00521,DB00257,46
DB01424,DB00215,46
DB06739,DB01259,46
DB00603,DB09074,46
DB01085,DB00220,46
DB01085,DB00224,46
DB01085,DB00227,46
DB00528,DB12332,46
DB00317,DB06636,46
DB00788,DB01241,46
DB01235,DB00715,46
DB01601,DB09065,46
DB01235,DB04871,46
DB00277,DB00827,46
DB08893,DB01149,46
DB00199,DB01026,46
DB01303,DB00379,46
DB01228,DB01151,46
DB00568,DB00622,46
DB05246,DB00446,46
DB01259,DB01129,46
DB13874,DB00188,46
DB08896,DB00705,46
DB01104,DB08873,46
DB01138,DB01149,46
DB00185,DB00503,46
DB00188,DB00622,46
DB00324,DB00254,46
DB08901,DB08893,46
DB00458,DB01072,46
DB06772,DB00246,46
DB00420,DB09120,46
DB00458,DB01075,46
DB00091,DB01167,46
DB06148,DB06636,46
DB00367,DB00619,46
DB01621,DB01075,46
DB01621,DB01072,46
DB00338,DB00678,46
DB00641,DB00619,46
DB00738,DB04871,46
DB13874,DB00458,46
DB00440,DB00622,46
DB01628,DB00501,46
DB01426,DB00458,46
DB01012,DB01026,46
DB00866,DB00715,46
DB06636,DB00263,46
DB00238,DB01101,46
DB00337,DB01072,46
DB00744,DB00246,46
DB01367,DB00257,46
DB12161,DB00476,46
DB00567,DB01242,46
DB00778,DB00243,46
DB00814,DB01026,46
DB00814,DB01023,46
DB01588,DB00976,46
DB06210,DB00482,46
DB00402,DB01167,46
DB09555,DB01242,46
DB00327,DB00338,46
DB00688,DB01023,46
DB00738,DB01156,46
DB11737,DB01601,46
DB09183,DB01075,46
DB01171,DB01156,46
DB00268,DB01026,46
DB00796,DB00338,46
DB00359,DB00622,46
DB00924,DB09120,46
DB00216,DB09167,46
DB01296,DB00752,46
DB01424,DB04855,46
DB04743,DB00976,46
DB00472,DB01149,46
DB01138,DB09074,46
DB01159,DB01149,46
DB00714,DB01171,46
DB00914,DB01012,46
DB06267,DB00176,46
DB12070,DB01151,46
DB01118,DB00205,46
DB01171,DB00359,46
DB00665,DB01241,46
DB01085,DB00199,46
DB06697,DB08816,46
DB01357,DB00398,46
DB06144,DB00622,46
DB00482,DB00338,46
DB00731,DB00205,46
DB00863,DB01242,46
DB00863,DB01241,46
DB01558,DB01171,46
DB04840,DB00224,46
DB01407,DB06290,46
DB00540,DB06636,46
DB04574,DB09120,46
DB08828,DB00313,46
DB01424,DB01012,46
DB01256,DB00257,46
DB00990,DB01072,46
DB01028,DB00502,46
DB00674,DB00582,46
DB00808,DB01072,46
DB06710,DB06636,46
DB00835,DB09120,46
DB00921,DB08816,46
DB04898,DB01101,46
DB00374,DB00257,46
DB00678,DB00857,46
DB00908,DB00322,46
DB00482,DB08816,46
DB00904,DB00257,46
DB00575,DB00619,46
DB00571,DB01601,46
DB00379,DB00476,46
DB00699,DB00246,46
DB00425,DB06636,46
DB00266,DB00169,46
DB08860,DB01101,46
DB00333,DB00745,46
DB00612,DB01242,46
DB00748,DB00213,46
DB00748,DB01167,46
DB09068,DB00322,46
DB00549,DB05219,46
DB00946,DB00398,46
DB00490,DB01118,46
DB00933,DB00503,46
DB06770,DB01167,46
DB06738,DB01167,46
DB01253,DB01072,46
DB00724,DB08865,46
DB00377,DB06636,46
DB05541,DB05812,46
DB01384,DB01601,46
DB00624,DB00501,46
DB00921,DB00549,46
DB01435,DB00619,46
DB01229,DB06414,46
DB00617,DB09074,46
DB01466,DB00622,46
DB00490,DB00793,46
DB00316,DB06414,46
DB00295,DB01149,46
DB01218,DB00503,46
DB00604,DB00322,46
DB06708,DB06636,46
DB00715,DB01026,46
DB00203,DB00622,46
DB04938,DB09238,46
DB01349,DB00320,46
DB01559,DB00501,46
DB01623,DB09167,46
DB01235,DB06697,46
DB01221,DB09238,46
DB01559,DB12332,46
DB00396,DB00549,46
DB00788,DB00322,46
DB01234,DB01167,46
DB00936,DB00338,46
DB00675,DB01015,46
DB00773,DB00619,46
DB13179,DB01072,46
DB00496,DB00482,46
DB00622,DB00091,46
DB01588,DB00199,46
DB01588,DB00196,46
DB01242,DB00227,46
DB01559,DB09065,46
DB11921,DB01601,46
DB01588,DB00220,46
DB01588,DB00224,46
DB01588,DB00227,46
DB00370,DB01015,46
DB00724,DB00215,46
DB06016,DB01026,46
DB00496,DB00976,46
DB00475,DB00622,46
DB01259,DB00446,46
DB01095,DB01242,46
DB06204,DB06595,46
DB01244,DB00333,46
DB11362,DB00285,46
DB11362,DB00283,46
DB11362,DB00289,46
DB06605,DB00398,46
DB00933,DB01075,46
DB05351,DB01104,46
DB00972,DB01171,46
DB01074,DB01104,46
DB00361,DB01026,46
DB01154,DB00468,46
DB01065,DB01241,46
DB01559,DB00976,46
DB01296,DB00951,46
DB01072,DB00283,46
DB08906,DB00257,46
DB01072,DB00289,46
DB06725,DB00169,46
DB00313,DB06413,46
DB00356,DB01072,46
DB00843,DB00343,46
DB09291,DB06636,46
DB00843,DB00349,46
DB00531,DB00205,46
DB00356,DB01075,46
DB06176,DB00622,46
DB06203,DB01263,46
DB08877,DB04868,46
DB00682,DB08865,46
DB00835,DB01151,46
DB09389,DB04855,46
DB01067,DB00322,46
DB00897,DB08865,46
DB00918,DB00468,46
DB06636,DB00188,46
DB01628,DB00715,46
DB00208,DB01072,46
DB06700,DB01026,46
DB01221,DB01029,46
DB00918,DB00289,46
DB00593,DB09074,46
DB00918,DB00283,46
DB00553,DB00263,46
DB00918,DB00281,46
DB00396,DB01241,46
DB00783,DB01072,46
DB01058,DB00338,46
DB00553,DB00199,46
DB00398,DB00997,46
DB00694,DB00582,46
DB01171,DB09118,46
DB01171,DB09119,46
DB00316,DB09039,46
DB00497,DB01075,46
DB00897,DB00196,46
DB05381,DB01072,46
DB06210,DB00678,46
DB01131,DB00338,46
DB01591,DB00362,46
DB00914,DB01118,46
DB00402,DB00622,46
DB00564,DB09120,46
DB00624,DB00715,46
DB00738,DB01685,46
DB00784,DB01101,46
DB00315,DB09120,46
DB00690,DB01149,46
DB01576,DB00705,46
DB00694,DB01232,46
DB00396,DB00622,46
DB04938,DB00736,46
DB00544,DB06290,46
DB00625,DB00246,46
DB00571,DB01104,46
DB00363,DB06636,46
DB01085,DB00091,46
DB00316,DB00208,46
DB00316,DB00207,46
DB00316,DB00203,46
DB00316,DB00201,46
DB00184,DB06636,46
DB01435,DB01015,46
DB00943,DB01104,46
DB00857,DB00177,46
DB00857,DB00176,46
DB00943,DB01101,46
DB00661,DB00300,46
DB01020,DB06636,46
DB00426,DB01149,46
DB00927,DB09198,46
DB00530,DB01015,46
DB00835,DB00503,46
DB00471,DB00246,46
DB01349,DB04855,46
DB01595,DB01167,46
DB00651,DB00467,46
DB06268,DB01015,46
DB00960,DB01151,46
DB00476,DB00289,46
DB00476,DB00283,46
DB00476,DB00281,46
DB00379,DB00622,46
DB00788,DB09120,46
DB00604,DB00549,46
DB00472,DB00857,46
DB01039,DB00320,46
DB01248,DB01167,46
DB01065,DB01104,46
DB03756,DB01101,46
DB00433,DB00503,46
DB00440,DB01101,46
DB00377,DB01075,46
DB00377,DB01072,46
DB00496,DB09238,46
DB01466,DB01151,46
DB00546,DB00213,46
DB00496,DB05521,46
DB01095,DB00857,46
DB00381,DB01211,46
DB00263,DB00622,46
DB00850,DB00220,46
DB00850,DB00224,46
DB00850,DB00227,46
DB01175,DB00273,46
DB00850,DB00501,46
DB00678,DB00205,46
DB00347,DB06414,46
DB00347,DB06413,46
DB01008,DB01264,46
DB00624,DB00678,46
DB06789,DB09074,46
DB01628,DB01029,46
DB00726,DB09167,46
DB00327,DB01151,46
DB00589,DB01171,46
DB01114,DB00246,46
DB00245,DB00246,46
DB04946,DB00476,46
DB01028,DB08873,46
DB00637,DB06636,46
DB00960,DB00496,46
DB00883,DB06636,46
DB09082,DB00254,46
DB04572,DB01149,46
DB00455,DB01075,46
DB01095,DB00257,46
DB06148,DB09074,46
DB00339,DB00300,46
DB00624,DB09054,46
DB00207,DB09074,46
DB08828,DB01072,46
DB00361,DB00622,46
DB09389,DB00254,46
DB01181,DB01104,46
DB01181,DB01101,46
DB13874,DB04868,46
DB04841,DB00300,46
DB01104,DB00736,46
DB06725,DB01118,46
DB13874,DB00349,46
DB13874,DB00343,46
DB00214,DB01026,46
DB01587,DB09074,46
DB01074,DB01072,46
DB01708,DB00619,46
DB00925,DB01167,46
DB00398,DB00661,46
DB00945,DB00625,46
DB00619,DB01029,46
DB06216,DB00582,46
DB01229,DB09167,46
DB11560,DB01015,46
DB08910,DB00246,46
DB00216,DB00932,46
DB01098,DB00446,46
DB00674,DB04896,46
DB01098,DB00440,46
DB00395,DB00220,46
DB00395,DB00224,46
DB00619,DB01685,46
DB01154,DB00169,46
DB00708,DB01026,46
DB09076,DB01104,46
DB12070,DB00257,46
DB00619,DB00379,46
DB06267,DB09065,46
DB01098,DB00196,46
DB01098,DB00199,46
DB00435,DB06595,46
DB01018,DB06414,46
DB01045,DB01101,46
DB01551,DB00857,46
DB00665,DB00273,46
DB01016,DB08865,46
DB00842,DB09074,46
DB00448,DB00205,46
DB04840,DB04868,46
DB01242,DB00188,46
DB00744,DB01601,46
DB00315,DB00300,46
DB00278,DB09074,46
DB01410,DB01072,46
DB01110,DB01601,46
DB00694,DB00289,46
DB00444,DB09074,46
DB00694,DB00281,46
DB00694,DB00283,46
DB00694,DB00285,46
DB00818,DB00496,46
DB06803,DB12332,46
DB04871,DB00257,46
DB06148,DB00257,46
DB08860,DB00338,46
DB00316,DB00420,46
DB06737,DB01097,46
DB00983,DB01241,46
DB01466,DB00476,46
DB00490,DB00501,46
DB01274,DB01171,46
DB00490,DB00502,46
DB06702,DB00320,46
DB05541,DB08865,46
DB01026,DB00196,46
DB04938,DB00227,46
DB01219,DB00224,46
DB01219,DB00227,46
DB01219,DB00220,46
DB06204,DB00188,46
DB01115,DB01149,46
DB00528,DB01319,46
DB00745,DB01149,46
DB00472,DB00300,46
DB00927,DB00501,46
DB00571,DB01149,46
DB00549,DB00176,46
DB06605,DB01241,46
DB01195,DB12332,46
DB00623,DB00257,46
DB01591,DB00196,46
DB00549,DB05521,46
DB00850,DB00758,46
DB01418,DB00246,46
DB12026,DB00468,46
DB00850,DB00752,46
DB11614,DB00213,46
DB00469,DB00322,46
DB00624,DB12332,46
DB00812,DB00257,46
DB00866,DB09167,46
DB04840,DB00715,46
DB00379,DB01167,46
DB01018,DB09119,46
DB00755,DB00313,46
DB01036,DB00458,46
DB00788,DB00622,46
DB01018,DB00472,46
DB00726,DB00188,46
DB01151,DB00208,46
DB01151,DB00201,46
DB01068,DB00582,46
DB06697,DB01167,46
DB01588,DB00091,46
DB00471,DB01015,46
DB00373,DB01151,46
DB01183,DB00257,46
DB00398,DB00208,46
DB00490,DB01321,46
DB00398,DB00203,46
DB00356,DB01242,46
DB00333,DB00277,46
DB13874,DB12332,46
DB01120,DB09167,46
DB00324,DB00705,46
DB00280,DB00254,46
DB04743,DB01321,46
DB09570,DB06636,46
DB01424,DB08873,46
DB01114,DB01026,46
DB00850,DB04868,46
DB06282,DB00320,46
DB00278,DB00257,46
DB00370,DB00398,46
DB00475,DB00476,46
DB00612,DB09074,46
DB00877,DB09074,46
DB04841,DB00496,46
DB00338,DB00544,46
DB00843,DB00608,46
DB00768,DB01601,46
DB00285,DB00205,46
DB01018,DB04855,46
DB00490,DB00264,46
DB00862,DB09074,46
DB00490,DB00263,46
DB01114,DB00857,46
DB12332,DB01026,46
DB00910,DB00619,46
DB00250,DB09120,46
DB11362,DB00176,46
DB06203,DB05521,46
DB00945,DB00544,46
DB04920,DB01075,46
DB01041,DB00398,46
DB00748,DB06636,46
DB01232,DB01072,46
DB00317,DB00333,46
DB01559,DB00215,46
DB04840,DB04871,46
DB06739,DB00313,46
DB01628,DB00582,46
DB00381,DB00976,46
DB00850,DB00412,46
DB01274,DB00503,46
DB00402,DB01259,46
DB00740,DB00300,46
DB06228,DB06636,46
DB04846,DB09074,46
DB06216,DB09054,46
DB08901,DB01132,46
DB00738,DB09119,46
DB05541,DB00208,46
DB00347,DB06595,46
DB01591,DB09031,46
DB05541,DB00203,46
DB00622,DB01211,46
DB01283,DB00322,46
DB00266,DB05812,46
DB00849,DB00188,46
DB00514,DB01167,46
DB00295,DB01259,46
DB01015,DB01211,46
DB04930,DB01072,46
DB09048,DB00257,46
DB01012,DB06636,46
DB08910,DB09074,46
DB08901,DB00268,46
DB08901,DB00264,46
DB08901,DB00263,46
DB01050,DB00213,46
DB01020,DB01026,46
DB01200,DB01601,46
DB01392,DB01075,46
DB11828,DB01026,46
DB01392,DB01072,46
DB00741,DB01026,46
DB05109,DB00257,46
DB01587,DB01149,46
DB00708,DB01601,46
DB06216,DB00281,46
DB06216,DB00283,46
DB00248,DB00257,46
DB00898,DB01072,46
DB01036,DB01124,46
DB00568,DB00300,46
DB00499,DB00619,46
DB00946,DB09074,46
DB00870,DB00177,46
DB01424,DB00472,46
DB01558,DB00338,46
DB01248,DB00257,46
DB00297,DB00277,46
DB00297,DB00270,46
DB01431,DB01149,46
DB01006,DB01149,46
DB00734,DB01149,46
DB09291,DB09074,46
DB06725,DB01095,46
DB06725,DB01097,46
DB00374,DB00398,46
DB00972,DB09074,46
DB01107,DB01026,46
DB06203,DB00220,46
DB06203,DB00224,46
DB00398,DB01319,46
DB00694,DB09065,46
DB00850,DB09238,46
DB08828,DB00398,46
DB06414,DB09074,46
DB00674,DB00501,46
DB00860,DB00257,46
DB00682,DB00951,46
DB06209,DB00246,46
DB08896,DB04868,46
DB11915,DB01601,46
DB00647,DB09074,46
DB01142,DB01015,46
DB00615,DB09120,46
DB01221,DB00188,46
DB01424,DB01097,46
DB01424,DB01095,46
DB00307,DB01101,46
DB00836,DB01242,46
DB00277,DB00313,46
DB01098,DB00254,46
DB01039,DB00196,46
DB01039,DB00199,46
DB00297,DB00201,46
DB01227,DB09074,46
DB01107,DB00857,46
DB01128,DB06636,46
DB06697,DB00549,46
DB00313,DB00468,46
DB00918,DB01029,46
DB00814,DB00619,46
DB00158,DB00184,46
DB00477,DB01601,46
DB06155,DB00257,46
DB01621,DB06636,46
DB06268,DB00398,46
DB00783,DB06636,46
DB01355,DB00379,46
DB01393,DB01026,46
DB00690,DB09074,46
DB01016,DB01263,46
DB01016,DB01264,46
DB12161,DB09074,46
DB01186,DB00176,46
DB00604,DB01101,46
DB01104,DB00907,46
DB01186,DB05521,46
DB00946,DB00313,46
DB01018,DB00243,46
DB00333,DB00379,46
DB01591,DB00877,46
DB00136,DB00176,46
DB00927,DB00446,46
DB00592,DB00333,46
DB06738,DB00257,46
DB00863,DB00300,46
DB00280,DB09065,46
DB00482,DB01149,46
DB01068,DB00283,46
DB01068,DB00285,46
DB01068,DB00289,46
DB01028,DB12332,46
DB00914,DB00176,46
DB00620,DB01026,46
DB09291,DB00257,46
DB00914,DB00289,46
DB00914,DB00283,46
DB00914,DB00285,46
DB01591,DB00254,46
DB01591,DB00251,46
DB00332,DB01075,46
DB00332,DB01072,46
DB00633,DB00184,46
DB00904,DB01026,46
DB06770,DB00257,46
DB01559,DB00582,46
DB06204,DB00440,46
DB06204,DB00446,46
DB00759,DB01601,46
DB00454,DB00246,46
DB00307,DB08816,46
DB00757,DB00503,46
DB00991,DB01026,46
DB00381,DB00199,46
DB00751,DB00619,46
DB01261,DB01072,46
DB00613,DB01259,46
DB01182,DB09120,46
DB00203,DB01171,46
DB01349,DB00243,46
DB00381,DB00220,46
DB00476,DB00169,46
DB00381,DB00224,46
DB00381,DB00227,46
DB00313,DB00227,46
DB00482,DB01072,46
DB00617,DB00246,46
DB00276,DB00246,46
DB01234,DB00257,46
DB08922,DB00270,46
DB00914,DB09238,46
DB00371,DB00213,46
DB01623,DB00188,46
DB09078,DB00343,46
DB00822,DB01149,46
DB00296,DB01601,46
DB00370,DB01259,46
DB00546,DB00622,46
DB08922,DB00188,46
DB11921,DB09074,46
DB00568,DB00549,46
DB00945,DB06595,46
DB00184,DB00213,46
DB01008,DB01232,46
DB08439,DB00549,46
DB00185,DB00622,46
DB01105,DB00619,46
DB00213,DB00752,46
DB01016,DB09054,46
DB00567,DB06636,46
DB01466,DB01601,46
DB00540,DB01026,46
DB04855,DB00257,46
DB13874,DB00715,46
DB00972,DB00622,46
DB08901,DB06595,46
DB00570,DB00246,46
DB00624,DB01264,46
DB00356,DB01167,46
DB01097,DB06290,46
DB00655,DB01072,46
DB00213,DB04855,46
DB08918,DB00496,46
DB06203,DB01403,46
DB00281,DB00322,46
DB00835,DB00205,46
DB00216,DB00472,46
DB00758,DB00549,46
DB01075,DB00736,46
DB11613,DB01015,46
DB01060,DB01104,46
DB00814,DB01101,46
DB00778,DB00270,46
DB01559,DB08873,46
DB09396,DB01167,46
DB01577,DB01026,46
DB05109,DB00622,46
DB01050,DB00398,46
DB01263,DB01167,46
DB00624,DB01118,46
DB00297,DB00188,46
DB06702,DB00263,46
DB00622,DB00752,46
DB06209,DB01104,46
DB06702,DB00196,46
DB06209,DB01101,46
DB06702,DB00199,46
DB00918,DB00207,46
DB00918,DB00203,46
DB00918,DB00201,46
DB00869,DB00257,46
DB00918,DB00208,46
DB06203,DB04868,46
DB01559,DB09054,46
DB00783,DB00300,46
DB01154,DB05812,46
DB00636,DB01167,46
DB00239,DB09120,46
DB09555,DB00257,46
DB00349,DB00619,46
DB00734,DB00503,46
DB00762,DB00199,46
DB00706,DB00482,46
DB00245,DB00622,46
DB00988,DB00503,46
DB00863,DB00496,46
DB00836,DB00398,46
DB00738,DB00951,46
DB01224,DB00619,46
DB01124,DB00273,46
DB06725,DB01685,46
DB06282,DB01319,46
DB01018,DB01319,46
DB00316,DB00285,46
DB00316,DB00283,46
DB00316,DB00281,46
DB08918,DB00338,46
DB00316,DB00289,46
DB09296,DB00257,46
DB01418,DB00619,46
DB01006,DB06636,46
DB00628,DB01167,46
DB00571,DB00857,46
DB00675,DB09074,46
DB00741,DB00257,46
DB00865,DB01149,46
DB01424,DB01118,46
DB01028,DB00420,46
DB01229,DB08873,46
DB00629,DB06290,46
DB00316,DB09167,46
DB00908,DB00246,46
DB00571,DB09074,46
DB00962,DB00257,46
DB00619,DB00715,46
DB00914,DB09039,46
DB00476,DB00201,46
DB00476,DB00207,46
DB04938,DB00215,46
DB00476,DB00208,46
DB06636,DB00661,46
DB08875,DB05812,46
DB01018,DB06413,46
DB00682,DB01685,46
DB01595,DB00257,46
DB01131,DB01149,46
DB00738,DB00169,46
DB09068,DB00246,46
DB00451,DB00257,46
DB01591,DB00936,46
DB01179,DB01171,46
DB00246,DB00582,46
